ユら戳,,戳る(秅),秨絃基,程蔼基,程基,Μ絃基,害禴基,害禴%,Θユ秖,挡衡基,ゼ≧綪计,程程ㄎ禦基,程程ㄎ芥基,菌程蔼基,菌程基,琌癟既氨ユ,ユ琿,基畉癸虫Α〆癠Θユ秖
2026/08/26,TX,202609  ,45285,46027,44865,46011,979,2.17%,57745,46003,106112,46010,46014,49651,24962,,,,
2026/08/26,TX,202609  ,45093,45470,45020,45437,405,0.90%,28479,-,-,45428,45439,49651,24962,,絃,,
2026/08/26,TX,202610  ,45331,46146,45030,46146,969,2.14%,322,46146,695,46152,46160,46789,39852,,,,
2026/08/26,TX,202610  ,45239,45600,45231,45586,409,0.91%,120,-,-,45576,45592,46789,39852,,絃,,
2026/08/26,TX,202611  ,45585,46250,45250,46250,952,2.10%,55,46279,44,46275,46284,46250,44435,,,,
2026/08/26,TX,202611  ,45323,45711,45301,45711,413,0.91%,53,-,-,45698,45717,45711,44435,,絃,,
2026/08/26,TX,202612  ,45450,45958,45400,45958,560,1.23%,11,46381,399,46377,46386,50228,27382,,,,
2026/08/26,TX,202612  ,45500,45790,45500,45790,392,0.86%,12,-,-,45796,45824,50228,27382,,絃,,
2026/08/26,TX,202703  ,45806,-,-,45806,0,0.00%,3,46794,127,46787,46802,50802,32400,,,,
2026/08/26,TX,202703  ,-,-,-,-,-,-,0,-,-,46183,46231,50802,32400,,絃,,
2026/08/26,TX,202706  ,46558,47294,46556,47294,902,1.94%,11,47362,77,47349,47376,51411,41461,,,,
2026/08/26,TX,202706  ,-,-,-,-,-,-,0,-,-,46778,46829,51411,41461,,絃,,
2026/08/27,TX,202609  ,46175,46517,46006,46078,75,0.16%,50701,46064,104881,46077,46088,49651,24962,,,,
2026/08/27,TX,202609  ,46002,46142,45766,45993,-10,-0.02%,26057,-,-,45983,45993,49651,24962,,絃,,
2026/08/27,TX,202610  ,46303,46655,46193,46258,112,0.24%,271,46246,779,46250,46268,46789,39852,,,,
2026/08/27,TX,202610  ,46140,46258,45923,46111,-35,-0.08%,131,-,-,46131,46145,46789,39852,,絃,,
2026/08/27,TX,202611  ,46566,46770,46375,46375,96,0.21%,18,46397,47,46389,46405,46770,44435,,,,
2026/08/27,TX,202611  ,46326,46359,46100,46203,-76,-0.16%,11,-,-,46254,46271,46359,44435,,絃,,
2026/08/27,TX,202612  ,46488,46866,46474,46495,114,0.25%,20,46495,399,46487,46507,50228,27382,,,,
2026/08/27,TX,202612  ,46435,46435,46172,46200,-181,-0.39%,16,-,-,46355,46378,50228,27382,,絃,,
2026/08/27,TX,202703  ,47034,47150,46906,46906,112,0.24%,9,46906,125,46910,46932,50802,32400,,,,
2026/08/27,TX,202703  ,46750,46750,46677,46677,-117,-0.25%,2,-,-,46753,46803,50802,32400,,絃,,
2026/08/27,TX,202706  ,47828,47828,47562,47562,200,0.42%,2,47435,77,47418,47452,51411,41461,,,,
2026/08/27,TX,202706  ,-,-,-,-,-,-,0,-,-,47318,47363,51411,41461,,絃,,
2026/08/28,TX,202609  ,46366,46580,46215,46357,293,0.64%,41611,46357,105613,46357,46363,49651,24962,,,,
2026/08/28,TX,202609  ,46132,46549,46036,46388,324,0.70%,29574,-,-,46381,46384,49651,24962,,絃,,
2026/08/28,TX,202610  ,46552,46735,46401,46502,256,0.55%,474,46502,975,46501,46508,46789,39852,,,,
2026/08/28,TX,202610  ,46297,46700,46250,46550,304,0.66%,164,-,-,46549,46562,46789,39852,,絃,,
2026/08/28,TX,202611  ,46820,46850,46587,46637,240,0.52%,26,46667,42,46650,46684,46850,44435,,,,
2026/08/28,TX,202611  ,46443,46789,46443,46600,203,0.44%,36,-,-,46696,46725,46789,44435,,絃,,
2026/08/28,TX,202612  ,46790,46850,46710,46780,285,0.61%,19,46780,392,46753,46788,50228,27382,,,,
2026/08/28,TX,202612  ,46706,46899,46604,46899,404,0.87%,10,-,-,46794,46834,50228,27382,,絃,,
2026/08/28,TX,202703  ,47353,47398,47100,47196,290,0.62%,9,47196,125,47183,47206,50802,32400,,,,
2026/08/28,TX,202703  ,46974,47354,46974,47200,294,0.63%,9,-,-,47206,47259,50802,32400,,絃,,
2026/08/28,TX,202706  ,47816,47816,47816,47816,381,0.80%,1,47711,77,47696,47727,51411,41461,,,,
2026/08/28,TX,202706  ,-,-,-,-,-,-,0,-,-,47734,47789,51411,41461,,絃,,
2026/08/31,TX,202609  ,45800,46060,45415,45983,-374,-0.81%,53336,45977,104409,45985,45987,49651,24962,,,,
2026/08/31,TX,202609  ,46438,46613,45826,45900,-457,-0.99%,35867,-,-,45898,45900,49651,24962,,絃,,
2026/08/31,TX,202610  ,45987,46200,45588,46116,-386,-0.83%,411,46116,1310,46139,46145,46789,39852,,,,
2026/08/31,TX,202610  ,46603,46723,45979,46049,-453,-0.97%,560,-,-,46044,46047,46789,39852,,絃,,
2026/08/31,TX,202611  ,46046,46228,45750,46225,-442,-0.95%,25,46304,54,46300,46308,46850,44435,,,,
2026/08/31,TX,202611  ,46594,46594,46351,46368,-299,-0.64%,9,-,-,46203,46229,46850,44435,,絃,,
2026/08/31,TX,202612  ,46150,46472,45946,46386,-394,-0.84%,31,46410,406,46405,46416,50228,27382,,,,
2026/08/31,TX,202612  ,46878,46901,46300,46325,-455,-0.97%,12,-,-,46310,46336,50228,27382,,絃,,
2026/08/31,TX,202703  ,46640,46888,46585,46888,-308,-0.65%,3,46850,124,46843,46857,50802,32400,,,,
2026/08/31,TX,202703  ,47250,47383,46823,46823,-373,-0.79%,12,-,-,46750,46800,50802,32400,,絃,,
2026/08/31,TX,202706  ,47144,47244,46847,47244,-467,-0.98%,4,47354,77,47343,47366,51411,41461,,,,
2026/08/31,TX,202706  ,47823,47850,47356,47356,-355,-0.74%,7,-,-,47250,47290,51411,41461,,絃,,
2026/09/01,TX,202609  ,46000,47220,45987,47209,1232,2.68%,57627,47201,104368,47208,47215,49651,24962,,,,
2026/09/01,TX,202609  ,46126,46195,45788,45978,1,0.00%,25137,-,-,45970,45979,49651,24962,,絃,,
2026/09/01,TX,202610  ,46188,47364,46188,47364,1248,2.71%,328,47362,1387,47367,47379,47364,39852,,,,
2026/09/01,TX,202610  ,46249,46333,45982,46140,24,0.05%,136,-,-,46130,46144,46789,39852,,絃,,
2026/09/01,TX,202611  ,46447,47500,46433,47500,1196,2.58%,53,47536,45,47529,47543,47500,44435,,,,
2026/09/01,TX,202611  ,46420,46503,46181,46283,-21,-0.05%,41,-,-,46288,46304,46850,44435,,絃,,
2026/09/01,TX,202612  ,46574,47350,46574,47350,940,2.03%,21,47649,397,47641,47657,50228,27382,,,,
2026/09/01,TX,202612  ,46500,46588,46271,46374,-36,-0.08%,28,-,-,46396,46414,50228,27382,,絃,,
2026/09/01,TX,202703  ,46974,48017,46974,48017,1167,2.49%,8,48106,124,48093,48119,50802,32400,,,,
2026/09/01,TX,202703  ,47010,47010,46870,46870,20,0.04%,2,-,-,46834,46869,50802,32400,,絃,,
2026/09/01,TX,202706  ,47457,48530,47457,48530,1176,2.48%,10,48597,74,48581,48614,51411,41461,,,,
2026/09/01,TX,202706  ,47508,47508,47278,47293,-61,-0.13%,5,-,-,47331,47404,51411,41461,,絃,,
2026/08/24,TX,202609/202610    ,150,151,149,149,-,-,73,-,-,148,149,238,71,,,98,
2026/08/24,TX,202609/202610    ,147,149,147,149,-,-,5,-,-,147,154,238,71,,絃,90,
2026/08/24,TX,202609/202611    ,-,-,-,-,-,-,0,-,-,274,279,-,-,,,38,
2026/08/24,TX,202609/202611    ,-,-,-,-,-,-,0,-,-,255,266,-,-,,絃,13,
2026/08/24,TX,202609/202612    ,371,371,369,369,-,-,4,-,-,381,390,861,104,,,12,
2026/08/24,TX,202609/202612    ,-,-,-,-,-,-,0,-,-,366,385,861,104,,絃,8,
2026/08/24,TX,202609/202706    ,-,-,-,-,-,-,0,-,-,1364,1385,1427,1351,,,3,
2026/08/24,TX,202609/202706    ,-,-,-,-,-,-,0,-,-,1315,1355,1427,1351,,絃,1,
2026/08/24,TX,202610/202611    ,-,-,-,-,-,-,0,-,-,103,-,-,-,,絃,1,
2026/08/25,TX,202609/202610    ,150,150,150,150,-,-,3,-,-,146,150,238,71,,,82,
2026/08/25,TX,202609/202610    ,152,152,152,152,-,-,2,-,-,149,155,238,71,,絃,84,
2026/08/25,TX,202609/202611    ,-,-,-,-,-,-,0,-,-,270,277,-,-,,,51,
2026/08/25,TX,202609/202611    ,-,-,-,-,-,-,0,-,-,275,285,-,-,,絃,62,
2026/08/25,TX,202609/202612    ,385,385,382,382,-,-,6,-,-,366,373,861,104,,,26,
2026/08/25,TX,202609/202612    ,382,382,380,380,-,-,16,-,-,376,380,861,104,,絃,12,
2026/08/25,TX,202609/202703    ,-,-,-,-,-,-,0,-,-,768,786,855,787,,,1,
2026/08/25,TX,202609/202706    ,-,-,-,-,-,-,0,-,-,1355,1391,1427,1351,,絃,4,
2026/08/25,TX,202610/202612    ,-,-,-,-,-,-,0,-,-,-,-,493,201,,絃,1,
2026/08/25,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,-,416,843,329,,,1,
2026/08/26,TX,202609/202610    ,152,152,143,143,-,-,76,-,-,142,146,238,71,,,199,
2026/08/26,TX,202609/202610    ,151,153,149,149,-,-,19,-,-,148,153,238,71,,絃,66,
2026/08/26,TX,202609/202611    ,-,-,-,-,-,-,0,-,-,265,270,-,-,,,44,
2026/08/26,TX,202609/202611    ,-,-,-,-,-,-,0,-,-,270,278,-,-,,絃,46,
2026/08/26,TX,202609/202612    ,370,370,369,370,-,-,3,-,-,367,372,861,104,,,7,
2026/08/26,TX,202609/202612    ,-,-,-,-,-,-,0,-,-,368,385,861,104,,絃,10,
2026/08/26,TX,202609/202703    ,790,792,790,792,-,-,3,-,-,777,788,855,787,,,0,
2026/08/26,TX,202609/202706    ,1348,1348,1347,1347,-,-,2,-,-,1339,1362,1427,1347,,,9,
2026/08/26,TX,202610/202611    ,-,-,-,-,-,-,0,-,-,121,-,-,-,,,3,
2026/08/26,TX,202610/202611    ,-,-,-,-,-,-,0,-,-,121,-,-,-,,絃,1,
2026/08/27,TX,202609/202610    ,147,175,147,175,-,-,41,-,-,173,180,238,71,,,161,
2026/08/27,TX,202609/202610    ,-,-,-,-,-,-,0,-,-,148,152,238,71,,絃,83,
2026/08/27,TX,202609/202611    ,305,305,305,305,-,-,1,-,-,312,320,305,305,,,15,
2026/08/27,TX,202609/202611    ,-,-,-,-,-,-,0,-,-,271,278,-,-,,絃,10,
2026/08/27,TX,202609/202612    ,-,-,-,-,-,-,0,-,-,410,419,861,104,,,17,
2026/08/27,TX,202609/202612    ,-,-,-,-,-,-,0,-,-,372,385,861,104,,絃,15,
2026/08/27,TX,202609/202703    ,835,835,835,835,-,-,1,-,-,833,844,855,787,,,8,
2026/08/27,TX,202609/202703    ,-,-,-,-,-,-,0,-,-,770,810,855,787,,絃,2,
2026/08/27,TX,202609/202706    ,-,-,-,-,-,-,0,-,-,1341,1364,1427,1347,,,2,
2026/08/27,TX,202610/202611    ,-,-,-,-,-,-,0,-,-,123,-,-,-,,絃,4,
2026/08/27,TX,202612/202703    ,-,-,-,-,-,-,0,-,-,-,-,843,329,,絃,1,
2026/08/28,TX,202609/202610    ,170,170,145,145,-,-,283,-,-,144,145,238,71,,,144,
2026/08/28,TX,202609/202610    ,185,185,163,163,-,-,21,-,-,168,178,238,71,,絃,107,
2026/08/28,TX,202609/202611    ,-,-,-,-,-,-,0,-,-,286,321,345,305,,,15,
2026/08/28,TX,202609/202611    ,340,345,340,345,-,-,2,-,-,315,341,345,305,,絃,21,
2026/08/28,TX,202609/202612    ,-,-,-,-,-,-,0,-,-,396,429,861,104,,,17,
2026/08/28,TX,202609/202612    ,-,-,-,-,-,-,0,-,-,413,450,861,104,,絃,9,
2026/08/28,TX,202609/202703    ,-,-,-,-,-,-,0,-,-,826,843,855,787,,,7,
2026/08/28,TX,202609/202703    ,-,-,-,-,-,-,0,-,-,825,875,855,787,,絃,9,
2026/08/28,TX,202609/202706    ,-,-,-,-,-,-,0,-,-,1339,1364,1427,1347,,,1,
2026/08/28,TX,202610/202611    ,-,-,-,-,-,-,0,-,-,140,-,-,-,,,1,
2026/08/28,TX,202610/202611    ,-,-,-,-,-,-,0,-,-,141,-,-,-,,絃,1,
2026/08/28,TX,202611/202612    ,-,-,-,-,-,-,0,-,-,91,-,-,-,,絃,1,
2026/08/31,TX,202609/202610    ,149,157,148,155,-,-,192,-,-,154,158,238,71,,,188,
2026/08/31,TX,202609/202610    ,150,157,146,146,-,-,245,-,-,146,147,238,71,,絃,231,
2026/08/31,TX,202609/202611    ,-,-,-,-,-,-,0,-,-,315,321,345,305,,,20,
2026/08/31,TX,202609/202611    ,-,-,-,-,-,-,0,-,-,305,329,345,305,,絃,7,
2026/08/31,TX,202609/202612    ,434,434,427,427,-,-,4,-,-,420,429,861,104,,,27,
2026/08/31,TX,202609/202612    ,-,-,-,-,-,-,0,-,-,412,436,861,104,,絃,12,
2026/08/31,TX,202609/202703    ,-,-,-,-,-,-,0,-,-,858,870,855,787,,,3,
2026/08/31,TX,202609/202703    ,-,-,-,-,-,-,0,-,-,840,900,855,787,,絃,11,
2026/08/31,TX,202609/202706    ,-,-,-,-,-,-,0,-,-,1358,1379,1427,1347,,,4,
2026/08/31,TX,202609/202706    ,-,-,-,-,-,-,0,-,-,1352,1390,1427,1347,,絃,6,
2026/08/31,TX,202610/202611    ,-,-,-,-,-,-,0,-,-,142,167,-,-,,絃,2,
2026/09/01,TX,202609/202610    ,158,164,153,161,-,-,60,-,-,159,164,238,71,,,192,
2026/09/01,TX,202609/202610    ,-,-,-,-,-,-,0,-,-,160,165,238,71,,絃,96,
2026/09/01,TX,202609/202611    ,317,320,317,319,-,-,5,-,-,321,328,345,305,,,47,
2026/09/01,TX,202609/202611    ,-,-,-,-,-,-,0,-,-,318,325,345,305,,絃,40,
2026/09/01,TX,202609/202612    ,424,424,424,424,-,-,1,-,-,433,442,861,104,,,19,
2026/09/01,TX,202609/202612    ,-,-,-,-,-,-,0,-,-,426,435,861,104,,絃,27,
2026/09/01,TX,202609/202703    ,-,-,-,-,-,-,0,-,-,885,904,855,787,,,8,
2026/09/01,TX,202609/202703    ,-,-,-,-,-,-,0,-,-,864,890,855,787,,絃,1,
2026/09/01,TX,202609/202706    ,-,-,-,-,-,-,0,-,-,1373,1399,1427,1347,,,10,
2026/09/01,TX,202609/202706    ,-,-,-,-,-,-,0,-,-,1361,1425,1427,1347,,絃,5,
2026/09/01,TX,202610/202611    ,188,188,188,188,-,-,1,-,-,151,-,188,188,,,0,
2026/09/01,TX,202611/202612    ,-,-,-,-,-,-,0,-,-,103,-,-,-,,,1,
